COMISI?ÙN NACIONAL DEL AGUA,,,,,
COORDINACI?ÙN GENERAL DEL SERVICIO METEOROL?ÙGICO NACIONAL,,,,,
BASE DE DATOS CLIMATOL?ÙGICA NACIONAL ,,,,,
,,,,,
REGISTRO DIARIO HIST?ÙRICO,,,,,
EMISI?ÙN   : 21/03/2025 ,,,,,
,,,,,
DATOS DISPONIBLES EN LA BASE DE DATOS A: MARCH DE 2025; ,,,,,
CON LA INFORMACI?ÙN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS ,,,,,
,,,,,
 ESTACI?ÙN  : 22057 ,,,,,
 NOMBRE    : PE?ÊAMILLER (DGE) ,,,,,
 ESTADO    : QUER?ÎTARO ,,,,,
 MUNICIPIO : PE?ÊAMILLER ,,,,,
 SITUACI?ÙN : OPERANDO ,,,,,
 CVE-OMM   :   ,,,,,
 LATITUD   : 21.05 ?? ,,,,,
 LONGITUD  : -99.8 ?? ,,,,,
 ALTITUD   : 1341 msnm ,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
FECHA,PRECIP,EVAP,TMAX,TMIN,
,(mm),(mm),(??C,),(??C)
18/01/2016,0,2.98,27,6,
19/01/2016,0,2.6,23,7,
20/01/2016,0,3.88,29,11,
21/01/2016,0,5.8,32,11,
22/01/2016,0,3.84,31,12,
23/01/2016,0,3.24,28,9,
24/01/2016,1.7,1.32,26,10,
25/01/2016,NULO,1.01,24,6,
26/01/2016,9.1,2.74,23,8,
27/01/2016,0,1.1,24,12,
28/01/2016,0,3.92,26,10,
29/01/2016,3,1.5,30,11,
30/01/2016,0,2.89,31,10,
31/01/2016,0,6.06,30,9,
1/2/2016,0,4.4,34,10,
2/2/2016,0,3.22,35,16,
3/2/2016,3.7,1.57,26,12,
4/2/2016,16.5,1.89,26,10,
5/2/2016,0,1.27,25,9,
6/2/2016,0,2.09,27,11,
7/2/2016,0,4.1,28,9,
8/2/2016,0,4.83,30,10,
9/2/2016,4.5,3.08,28,10,
10/2/2016,1,2.77,26,11,
11/2/2016,0,3.32,29,9,
12/2/2016,0,6.39,28,9,
13/02/2016,0,5.3,32,8,
14/02/2016,0,4.49,34,9,
15/02/2016,0,4.84,23,10,
16/02/2016,0,2.91,23,7,
17/02/2016,0,5.66,24,4,
18/02/2016,0,3.43,26,6,
19/02/2016,0,5.12,34,6,
20/02/2016,0,5.77,29,11,
21/02/2016,0,5.37,30,14,
22/02/2016,0,5.51,33,10,
23/02/2016,0,5.98,34,12,
24/02/2016,0,5.6,34,11,
25/02/2016,0,6.92,35,13,
26/02/2016,0,5.4,33,12,
27/02/2016,0,7.54,35,12,
28/02/2016,0,6.17,35,10,
29/02/2016,0,NULO,36,10,
1/3/2016,0,7.27,34,13,
2/3/2016,0,5.61,36,12,
3/3/2016,0,8.2,35,14,
4/3/2016,0,5.65,28,10,
5/3/2016,0,3.18,29,6,
6/3/2016,0,4.64,28,5,
7/3/2016,0,6.83,31,6,
8/3/2016,0,4.84,32,8,
9/3/2016,0,2.98,33,10,
10/3/2016,0,3.81,25,13,
11/3/2016,2,3.23,28,12,
12/3/2016,5.9,4.93,30,14,
13/03/2016,0,2.98,28,12,
14/03/2016,0,7.46,33,12,
15/03/2016,0,6.93,33,10,
16/03/2016,0,8.08,31,11,
17/03/2016,0,6,29,12,
18/03/2016,0,6.7,33,10,
19/03/2016,0,5.53,35,10,
20/03/2016,0,6.59,34,13,
21/03/2016,0,6.18,33,14,
22/03/2016,0,7.48,32,12,
23/03/2016,0,3.67,29,14,
24/03/2016,0,4.05,30,14,
25/03/2016,0,4.6,28,14,
26/03/2016,0,4.21,30,13,
27/03/2016,0,6.99,32,13,
28/03/2016,0,4.24,32,15,
29/03/2016,0,2.95,34,16,
30/03/2016,0,5.11,33,15,
31/03/2016,2,6.98,35,14,
1/4/2016,24,7.97,32,16,
2/4/2016,42.5,6.01,29,15,
3/4/2016,9.5,3.86,30,13,
4/4/2016,2.5,2.76,25,10,
5/4/2016,0,5.7,26,11,
6/4/2016,0,5.88,30,11,
7/4/2016,0,5.36,30,10,
8/4/2016,0,6.75,32,12,
9/4/2016,0,8.59,32,12,
10/4/2016,0,7.2,33,13,
11/4/2016,0,7.71,34,11,
12/4/2016,0,7.11,35,14,
13/04/2016,0,8.98,34,10,
14/04/2016,0,6.56,33,14,
15/04/2016,0,6.37,28,12,
16/04/2016,0,6.67,35,9,
17/04/2016,0,7.41,35,12,
18/04/2016,0,5.31,33,10,
19/04/2016,0,5.03,35,14,
20/04/2016,0,7.19,35,13,
21/04/2016,1.2,7.85,34,14,
22/04/2016,0,6.88,35,15,
23/04/2016,0,8.22,35,16,
24/04/2016,25.2,8.93,36,17,
25/04/2016,0,7.9,37,14,
26/04/2016,0,7.31,34,16,
27/04/2016,0,1.69,28,14,
28/04/2016,0,3.23,30,17,
29/04/2016,0,7.13,32,16,
30/04/2016,0,5.54,32,15,
1/5/2016,0,7.26,35,17,
2/5/2016,0,6.68,36,16,
3/5/2016,0,8.31,35,17,
4/5/2016,0,8.45,36,16,
5/5/2016,0,9.72,37,19,
6/5/2016,0,8.1,38,18,
7/5/2016,0,7.72,37,19,
8/5/2016,0,6.44,32,18,
9/5/2016,0,5.08,34,17,
10/5/2016,0,7.27,35,16,
11/5/2016,0,7.55,33,19,
12/5/2016,0,7.21,32,18,
13/05/2016,0,6.93,31,16,
14/05/2016,0,6.54,32,17,
15/05/2016,0,6.25,33,15,
16/05/2016,0,6.73,30,16,
17/05/2016,0,6.47,30,14,
18/05/2016,0,6.71,31,15,
19/05/2016,0,6.1,30,15,
20/05/2016,0,5.21,31,17,
21/05/2016,1,6.38,35,16,
22/05/2016,0,7.41,34,15,
23/05/2016,0,5.84,35,16,
24/05/2016,0,7.77,34,17,
25/05/2016,3.5,6.79,31,16,
26/05/2016,0,5.88,30,16,
27/05/2016,8,4.48,32,15,
28/05/2016,8.2,7.15,32,15,
29/05/2016,0,6.53,33,16,
30/05/2016,0,5.55,32,18,
31/05/2016,0,6.19,31,15,
1/6/2016,0,8.5,35,14,
2/6/2016,0,9.31,35,16,
3/6/2016,0,8.7,35,17,
4/6/2016,0,7.05,34,16,
5/6/2016,0,7.46,33,19,
6/6/2016,0,8.49,34,18,
7/6/2016,0,7.48,35,19,
8/6/2016,0,8.63,36,18,
9/6/2016,0,6.32,35,17,
10/6/2016,0,8.73,33,16,
11/6/2016,0,6.44,32,16,
12/6/2016,0,7.94,33,15,
13/06/2016,0,7.99,32,16,
14/06/2016,0,9.2,34,17,
15/06/2016,2.5,7.17,35,15,
16/06/2016,0,6.98,33,16,
17/06/2016,7,5.56,34,16,
18/06/2016,1,2.72,29,18,
19/06/2016,21.5,8.5,33,17,
20/06/2016,1,2.12,24,17,
21/06/2016,8.5,5.63,31,17,
22/06/2016,5.9,8.05,30,16,
23/06/2016,0,2.69,32,18,
24/06/2016,0,5.11,31,17,
25/06/2016,0,5.47,30,18,
26/06/2016,0,5.55,30,18,
27/06/2016,0,4.17,31,17,
28/06/2016,0,4.86,31,18,
29/06/2016,0,5.36,32,16,
30/06/2016,39.5,NULO,31,18,
1/7/2016,30.3,8.83,31,18,
2/7/2016,2.5,4.17,29,16,
3/7/2016,0,4.68,33,16,
4/7/2016,3.5,4.91,33,18,
5/7/2016,17,7.64,31,16,
6/7/2016,0,4.55,30,15,
7/7/2016,0,7.62,32,18,
8/7/2016,0,6.96,34,17,
9/7/2016,0,5.37,35,18,
10/7/2016,0,7.95,32,16,
11/7/2016,0,7.6,31,16,
12/7/2016,0,7.01,30,16,
13/07/2016,0,6.33,32,16,
14/07/2016,0,8.78,34,17,
15/07/2016,0,6.93,33,16,
16/07/2016,0,6.33,33,18,
17/07/2016,0,6.37,31,16,
18/07/2016,44.5,8.27,32,18,
19/07/2016,0,5.2,31,17,
20/07/2016,2,6.5,28,17,
21/07/2016,0,4.42,30,17,
22/07/2016,0,5.26,29,16,
23/07/2016,6.5,4.65,30,16,
24/07/2016,0,4.83,30,14,
25/07/2016,0,5.24,30,18,
26/07/2016,0,6.66,33,17,
27/07/2016,2.8,3.69,34,17,
28/07/2016,33.5,9.08,33,18,
29/07/2016,28.2,9.12,31,16,
30/07/2016,0,5.65,31,18,
31/07/2016,0,5.13,32,16,
1/8/2016,0,8.02,31,17,
2/8/2016,0,7.03,32,18,
3/8/2016,0,6.15,33,16,
4/8/2016,0,7.98,33,16,
5/8/2016,0,6.99,34,16,
6/8/2016,5,2.73,33,15,
7/8/2016,1,5.73,30,18,
8/8/2016,0,4.81,30,17,
9/8/2016,0,6.27,29,14,
10/8/2016,0,8.15,31,13,
11/8/2016,0,4.06,32,16,
12/8/2016,0,6.45,28,16,
13/08/2016,0,5.47,29,16,
14/08/2016,0,3.21,31,15,
15/08/2016,0,6.15,31,16,
16/08/2016,2.1,2.52,25,18,
17/08/2016,0,5.23,30,16,
18/08/2016,0,3.98,28,18,
19/08/2016,0,3.78,25,17,
20/08/2016,6,8.98,33,17,
21/08/2016,0,8.2,33,15,
22/08/2016,41,0.4,28,16,
23/08/2016,0,5.06,27,16,
24/08/2016,0,6.08,30,16,
25/08/2016,0,6.1,30,17,
26/08/2016,0,3.61,26,17,
27/08/2016,0,2.95,26,17,
28/08/2016,3,3.87,23,18,
29/08/2016,0,7.26,29,16,
30/08/2016,3.8,1.96,25,18,
31/08/2016,4,1.66,24,16,
1/9/2016,1.2,3.91,28,17,
2/9/2016,9.8,1.77,27,16,
3/9/2016,1,4.79,31,16,
4/9/2016,0,6.46,31,16,
5/9/2016,0,5.83,32,18,
6/9/2016,0,3.57,32,16,
7/9/2016,NULO,3.12,26,18,
8/9/2016,6.7,6.3,30,17,
9/9/2016,13,3.98,29,15,
10/9/2016,15.2,3.6,25,16,
11/9/2016,1,4.42,24,14,
12/9/2016,0,2.48,25,16,
13/09/2016,NULO,4.51,29,14,
14/09/2016,7,7.88,29,15,
15/09/2016,NULO,7.55,30,16,
16/09/2016,0,5.86,29,14,
17/09/2016,0,5.88,30,13,
18/09/2016,0,6.2,31,15,
19/09/2016,0,5.98,30,17,
20/09/2016,0,3.59,27,16,
21/09/2016,0,5.88,30,13,
22/09/2016,0,6.13,31,12,
23/09/2016,0,6.05,31,11,
24/09/2016,0,6.15,33,14,
25/09/2016,0,7.25,31,13,
26/09/2016,0,2.95,28,14,
27/09/2016,3.4,3.1,27,14,
28/09/2016,21,4.14,26,16,
29/09/2016,0,5.98,28,18,
30/09/2016,0,5.14,28,15,
1/10/2016,0,3.99,31,13,
2/10/2016,0,4.1,34,7,
3/10/2016,0,3.46,30,7,
4/10/2016,0,3.93,31,7,
5/10/2016,0,5.21,33,7,
6/10/2016,0,5.55,30,9,
7/10/2016,0,3.7,26,9,
8/10/2016,0,2.43,26,12,
9/10/2016,0,3.21,26,16,
10/10/2016,0,3.12,26,17,
11/10/2016,0,3.48,29,17,
12/10/2016,0,4.99,31,14,
13/10/2016,0,5.66,31,12,
14/10/2016,0,3.45,30,12,
15/10/2016,0,4.24,31,11,
16/10/2016,0,2.99,21,13,
17/10/2016,0,3.08,22,8,
18/10/2016,0,2.1,23,9,
19/10/2016,0,3.21,26,10,
20/10/2016,0,2.9,23,14,
21/10/2016,0,2.1,22,10,
22/10/2016,0,3.32,27,5,
23/10/2016,0,3.81,27,4,
24/10/2016,0,4.58,30,5,
25/10/2016,0,4.7,30,6,
26/10/2016,0,3.72,30,11,
27/10/2016,0,3.91,31,10,
28/10/2016,0,5.74,32,9,
29/10/2016,0,5.31,24,9,
30/10/2016,NULO,NULO,NULO,NULO,
31/10/2016,0,NULO,NULO,NULO,
1/11/2016,0,3.99,31,13,
2/11/2016,0,4.1,34,7,
3/11/2016,0,3.46,30,7,
4/11/2016,0,3.93,31,7,
5/11/2016,0,5.21,33,7,
6/11/2016,0,5.55,30,9,
7/11/2016,0,3.7,26,9,
8/11/2016,0,2.43,26,12,
9/11/2016,0,3.21,26,16,
10/11/2016,0,3.12,26,17,
11/11/2016,0,3.48,29,17,
12/11/2016,0,4.99,31,14,
13/11/2016,0,5.66,31,12,
14/11/2016,0,3.45,30,12,
15/11/2016,0,4.24,31,11,
16/11/2016,0,2.99,21,13,
17/11/2016,0,3.08,22,8,
18/11/2016,0,2.1,23,9,
19/11/2016,0,3.21,26,10,
20/11/2016,0,2.9,23,14,
21/11/2016,0,2.1,22,10,
22/11/2016,0,3.32,27,5,
23/11/2016,0,3.81,27,4,
24/11/2016,0,4.58,30,5,
25/11/2016,0,4.7,30,6,
26/11/2016,0,3.72,30,11,
27/11/2016,0,3.91,31,10,
28/11/2016,0,5.74,32,9,
29/11/2016,0,5.31,24,9,
30/11/2016,0,3.87,27,9,
1/12/2016,0,3.8,29,8,
2/12/2016,0,3.66,28,8,
3/12/2016,0,2.44,30,9,
4/12/2016,0,3.9,32,10,
5/12/2016,0,4.04,33,10,
6/12/2016,0,2.37,24,10,
7/12/2016,0,1.96,24,9,
8/12/2016,0,1.68,26,8,
9/12/2016,0,2.48,24,8,
10/12/2016,0,2.42,27,9,
11/12/2016,0,3.98,25,9,
12/12/2016,0,3.6,30,9,
13/12/2016,0,3.52,30,10,
14/12/2016,0,3.19,33,10,
15/12/2016,0,3.13,33,11,
16/12/2016,0,3.23,29,8,
17/12/2016,0,3.28,28,8,
18/12/2016,0,2.01,24,10,
19/12/2016,0,3.08,24,9,
20/12/2016,0,2.65,25,11,
21/12/2016,0,2.67,25,9,
22/12/2016,0,4.61,26,8,
23/12/2016,0,1.86,26,7,
24/12/2016,0,5.23,29,6,
25/12/2016,0,2.23,28,5,
26/12/2016,0,3.9,28,4,
27/12/2016,0,4.13,30,5,
28/12/2016,0,3,32,8,
29/12/2016,0,4.68,32,7,
30/12/2016,0,4.48,32,8,
31/12/2016,0,4.66,34,9,
1/1/2017,0,5.85,35,12,
2/1/2017,0,4.25,32,12,
3/1/2017,0,3.85,31,12,
4/1/2017,0,3.5,26,13,
5/1/2017,0,3.68,27,5,
6/1/2017,0,3.52,30,4,
7/1/2017,0,3.7,24,4,
8/1/2017,0,3.4,28,6,
9/1/2017,0,2.19,32,5,
10/1/2017,0,4.1,33,8,
11/1/2017,0,4.34,32,11,
12/1/2017,0,2.42,29,9,
13/01/2017,0,2.17,31,9,
14/01/2017,0,3.55,30,9,
15/01/2017,0,1.71,30,11,
16/01/2017,0,3.49,30,13,
17/01/2017,0,3.95,32,14,
18/01/2017,0,3.95,30,15,
19/01/2017,20,0.15,21,16,
20/01/2017,0.01,2.6,20,14,
21/01/2017,0,2.15,23,11,
22/01/2017,0,2.4,28,10,
23/01/2017,0.01,0.45,25,13,
24/01/2017,0,3.23,27,10,
25/01/2017,0,3.17,30,10,
26/01/2017,0.01,1.05,24,13,
27/01/2017,0,4.85,32,11,
28/01/2017,0,4.22,33,10,
29/01/2017,0,2.85,26,9,
30/01/2017,0,4.08,30,8,
31/01/2017,0.01,4.4,31,7,
1/2/2017,0.01,3.82,32,7,
2/2/2017,0,3,30,12,
3/2/2017,0,3.3,30,11,
4/2/2017,0,2.6,26,11,
5/2/2017,0,2.94,30,12,
6/2/2017,0,3.61,31,12,
7/2/2017,0,5.25,34,11,
8/2/2017,0,3.51,36,12,
9/2/2017,0,3.76,31,11.5,
10/2/2017,0,3.05,31,12,
11/2/2017,0,4.71,33,10.5,
12/2/2017,0,4.39,35,9,
13/02/2017,0.01,4.08,32,9,
14/02/2017,0,4.7,34,14,
15/02/2017,0,3.99,26,14,
16/02/2017,0,4.3,30,12,
17/02/2017,0.01,2.93,29,11,
18/02/2017,0,4.75,34,11,
19/02/2017,0,5.15,31,12,
20/02/2017,0,4.75,32,12,
21/02/2017,0,4.5,29,15,
22/02/2017,0,4.85,33,10,
23/02/2017,0,5.49,35,11,
24/02/2017,0,5.04,34,12,
25/02/2017,0,4.8,33,12,
26/02/2017,0,4.82,34,12,
27/02/2017,0,5.8,36,13,
28/02/2017,0,4.4,35,14,
1/3/2017,0,5.78,36,15,
2/3/2017,0,2.92,25,15,
3/3/2017,0.01,3.15,23,13,
4/3/2017,0,4.35,29,14,
5/3/2017,0,4.3,33,16,
6/3/2017,0,4.95,33,12,
7/3/2017,0,5.77,34,14,
8/3/2017,0.01,4.25,29,14,
9/3/2017,0.01,3.08,30,14,
10/3/2017,0,4.95,32,14,
11/3/2017,0.01,3.92,32,15,
12/3/2017,11.5,0.9,20,17,
13/03/2017,0.01,2.45,27,13,
14/03/2017,5.1,3.99,29,11,
15/03/2017,0.01,2.91,27,14,
16/03/2017,0,4.3,29,12,
17/03/2017,0,5,31,11,
18/03/2017,0,5.03,31,13,
19/03/2017,0,5.05,30,13,
20/03/2017,0,5.39,32,11,
21/03/2017,0,5.88,33,12,
22/03/2017,0,6.3,34,13,
23/03/2017,0,5.2,34,14,
24/03/2017,0,6.35,37,14,
25/03/2017,0,6.23,36,17,
26/03/2017,0.01,3.85,35,16,
27/03/2017,0,6.02,37,15,
28/03/2017,0,6.43,37,17,
29/03/2017,0,6.57,37,14,
30/03/2017,0,6.38,36.5,14,
31/03/2017,0,6.1,36,14,
1/4/2017,0,6.45,37,17,
2/4/2017,0,8.1,38,14,
3/4/2017,0,6.33,36,15,
4/4/2017,0,7.95,38,15,
5/4/2017,0,7.45,37.5,15,
6/4/2017,0,5.96,29,16,
7/4/2017,0,5.28,33,13.5,
8/4/2017,1.9,5.13,36,13,
9/4/2017,0,6.07,37,15,
10/4/2017,0,6.52,38,15,
11/4/2017,0.01,5.26,34,15,
12/4/2017,3.9,6.3,32,17,
13/04/2017,0,5.3,30,17,
14/04/2017,0.01,5.6,33,16,
15/04/2017,0,4.35,33,15,
16/04/2017,3.1,4.2,33,15,
17/04/2017,9.4,4.19,34,16,
18/04/2017,2.1,2.25,30,15,
19/04/2017,0,6.23,30,10.5,
20/04/2017,0,6.72,32,12,
21/04/2017,0,7.88,35,14,
22/04/2017,0,8.73,37,15,
23/04/2017,0,6.72,32,16,
24/04/2017,0.01,4.62,29,15,
25/04/2017,0,7.8,36,17,
26/04/2017,0,8.4,39,16,
27/04/2017,0,6.85,36,15,
28/04/2017,0,3.18,31,15,
29/04/2017,0,8.39,37,15,
30/04/2017,0,9.28,39,15,
1/5/2017,0,7.27,36,15,
2/5/2017,0.01,6.53,39,15,
3/5/2017,0.01,6.52,38,15,
4/5/2017,0,6.38,30,20,
5/5/2017,0,6.55,32,16,
6/5/2017,0.01,6.28,36,15,
7/5/2017,0.01,4.85,35,15,
8/5/2017,0.01,6.65,36,18.5,
9/5/2017,0.01,4.48,36,18.5,
10/5/2017,7.8,5.87,37,18,
11/5/2017,0.01,6.37,38,18,
12/5/2017,0.01,5.28,34,18,
13/05/2017,0.01,4.48,36,17.5,
14/05/2017,0,7.32,36,18.5,
15/05/2017,0,7.38,38,21,
16/05/2017,0,8.06,40,20,
17/05/2017,0,8.88,41,21,
18/05/2017,0,8.54,41,21,
19/05/2017,0,7.43,41,21.5,
20/05/2017,0,6.61,40,21,
21/05/2017,0,7.35,36,21,
22/05/2017,0,9.67,40,21,
23/05/2017,0,9.35,40.5,22,
24/05/2017,0,7.77,38,23,
25/05/2017,0.01,6.27,38,21,
26/05/2017,0,8.36,39,21,
27/05/2017,0.01,8,39,20.5,
28/05/2017,0,7.59,39,20,
29/05/2017,0.01,4.5,32,21,
30/05/2017,0.01,6.59,31,18,
31/05/2017,0,4.76,30,18,
1/6/2017,0.01,6.31,32,18.5,
2/6/2017,0,7,34,19,
3/6/2017,3,4.49,36,19,
4/6/2017,0.01,7.46,38,19,
5/6/2017,0.01,6.5,38,21,
6/6/2017,0,9.35,39,21,
7/6/2017,0.01,6.45,35,20,
8/6/2017,0,7.4,35,20,
9/6/2017,0,7.95,37,21,
10/6/2017,7.8,5.05,36,21,
11/6/2017,0,6.85,37.5,18,
12/6/2017,0,6.65,36,20,
13/06/2017,0.01,8.1,36,18,
14/06/2017,0,5.43,32,19,
15/06/2017,0,8.12,34,19,
16/06/2017,0,7.55,33,19.5,
17/06/2017,0,9.32,38,19,
18/06/2017,0,8.28,36,18,
19/06/2017,0,6.23,35,20,
20/06/2017,0,6.01,33,19,
21/06/2017,0,8.1,35,18.5,
22/06/2017,0,8.29,38,19,
23/06/2017,0,9.53,38.5,20,
24/06/2017,0,7.91,33.5,21,
25/06/2017,0.01,4.87,30,21,
26/06/2017,34.8,4.48,31,20,
27/06/2017,6.5,5.97,30,20,
28/06/2017,1.5,5.45,34,20,
29/06/2017,9.5,3.37,32,21,
30/06/2017,1,2.08,31,19,
1/7/2017,0,4.82,30,20,
2/7/2017,0,7.13,31,20,
3/7/2017,0,7.2,32,20,
4/7/2017,0,7.26,33,20,
5/7/2017,0.01,6.46,33,18,
6/7/2017,0,7.73,33,18.5,
7/7/2017,4.4,1.05,26,19,
8/7/2017,1.3,3.8,26,19.5,
9/7/2017,0.01,3.45,28,19,
10/7/2017,1.6,2.88,28,19,
11/7/2017,15.7,2.57,28,20,
12/7/2017,6.3,3.23,30,19,
13/07/2017,0,4.82,31,19,
14/07/2017,0,8.25,32,20,
15/07/2017,0,5.35,32,17.5,
16/07/2017,0,8.25,34,17,
17/07/2017,4.4,6,35,17,
18/07/2017,0.01,6.3,33,19,
19/07/2017,0,6.12,32,20,
20/07/2017,0,7.48,32,20,
21/07/2017,0,5.65,32,19,
22/07/2017,0,5.87,32,18,
23/07/2017,1.2,5,33,19,
24/07/2017,0.01,6.48,33,19,
25/07/2017,0.01,4.38,31,20,
26/07/2017,0.01,3.67,30,20,
27/07/2017,0.01,4.2,31.5,19,
28/07/2017,0,6.98,34,20,
29/07/2017,0,7.85,38,19,
30/07/2017,0,8.04,35,17,
31/07/2017,0,7.89,35,17,
1/8/2017,0,7,35,18,
2/8/2017,0,7.86,35,17,
3/8/2017,0,7.75,36,21,
4/8/2017,0,7.21,35,20,
5/8/2017,0,7.4,35,20,
6/8/2017,0,6.66,38,20,
7/8/2017,4.5,6.69,37,20,
8/8/2017,0,6.29,34,18,
9/8/2017,3.7,3.06,32,18,
10/8/2017,3.5,1.12,23,20,
11/8/2017,0,5.1,30,18,
12/8/2017,0,5.1,32,17,
13/08/2017,0,6.31,35,18,
14/08/2017,0.01,7.08,36,20,
15/08/2017,15,4.63,36,20,
16/08/2017,2.5,5.45,34,20,
17/08/2017,0.01,6.55,33,20,
18/08/2017,0,5.75,33,20,
19/08/2017,0,6.7,33,19,
20/08/2017,0,6.48,34,17,
21/08/2017,0.01,5.57,32,18,
22/08/2017,0.01,4.55,33,18,
23/08/2017,0.01,4.72,33,20,
24/08/2017,0,3.62,34,17,
25/08/2017,0,8.02,35,17,
26/08/2017,0,8.94,36,17,
27/08/2017,0,6.94,39,19,
28/08/2017,1.9,5.83,33,20,
29/08/2017,7.6,1.53,28,21,
30/08/2017,3.2,1.56,28,18,
31/08/2017,0.01,2.81,29,18,
1/9/2017,0.01,2.7,30,18,
2/9/2017,0.01,1.65,26,18,
3/9/2017,1.8,1.93,28,18,
4/9/2017,0.01,5.05,29,18.5,
5/9/2017,10.2,2.19,30,19,
6/9/2017,0.01,0.85,24,18,
7/9/2017,0.01,2.22,25,18,
8/9/2017,0.01,3.28,27,16,
9/9/2017,0.01,3.71,26,15,
10/9/2017,1.9,1.17,23,17,
11/9/2017,0,3.43,28,12,
12/9/2017,0,5.29,30.5,12,
13/09/2017,0,5.61,34,12,
14/09/2017,0,4.83,36,13,
15/09/2017,0,5.8,36,15,
16/09/2017,0,6.91,35,16,
17/09/2017,0,5.9,33,17,
18/09/2017,0,6.76,33,20,
19/09/2017,0,7.1,35,20,
20/09/2017,0,6.75,35,19,
21/09/2017,0,5.65,32,19,
22/09/2017,1.5,5.53,33,20,
23/09/2017,0.01,5.3,32,20,
24/09/2017,40.7,3.97,33,20,
25/09/2017,12.8,3.45,33,20,
26/09/2017,3.7,4.48,33,19,
27/09/2017,1.3,4.57,32,18.5,
28/09/2017,1,3.69,28,19,
29/09/2017,1,2.9,28,19,
30/09/2017,1,2.89,27,19,
1/10/2017,0.01,1.4,26,19,
2/10/2017,1.6,2.63,28,19,
3/10/2017,0.01,2.24,25,18,
4/10/2017,4.7,0.66,23,18.5,
5/10/2017,3.8,2.09,26,18,
6/10/2017,1.9,3.55,28,18,
7/10/2017,0.01,2.5,34,15,
8/10/2017,0,7.15,33,14.5,
9/10/2017,1,4.65,34,16,
10/10/2017,13.7,2.15,29,18,
11/10/2017,0.01,1.58,24,19,
12/10/2017,0.01,2.32,28,16,
13/10/2017,0,2.97,27,15,
14/10/2017,0,4.33,30,14,
15/10/2017,0,4.93,31,15,
16/10/2017,0.01,1.67,23,14,
17/10/2017,0,4.51,27,15,
18/10/2017,0,4.54,30,12,
19/10/2017,0,5.51,32,11.5,
20/10/2017,0,3.44,33,11,
21/10/2017,0,5.5,35,14,
22/10/2017,0,3.85,33,17,
23/10/2017,0.01,2.45,25,16,
24/10/2017,3.9,NULO,26,14,
25/10/2017,0,2.31,21,13,
26/10/2017,0,3.32,28,8,
27/10/2017,0,5.27,27,8,
28/10/2017,0,3.15,28,8,
29/10/2017,0,3.16,31,14,
30/10/2017,0,2.88,31,12,
31/10/2017,0,4.61,32,14,
1/11/2017,1.2,5.96,35,15,
2/11/2017,0,3.55,35,17,
3/11/2017,0,5.92,34,17,
4/11/2017,0,4.42,33,15,
5/11/2017,0,4.6,34,12,
6/11/2017,0,4.85,34,11,
7/11/2017,0,4.65,34,10,
8/11/2017,0,4.08,32,11,
9/11/2017,0,3.3,28,13.5,
10/11/2017,0,3.65,29,14,
11/11/2017,0,4.19,30,15,
12/11/2017,0.01,3.4,29,13,
13/11/2017,0.01,3.83,26,14,
14/11/2017,0,3.86,29,14,
15/11/2017,0,4.98,31,12,
16/11/2017,0,3.79,31,11,
17/11/2017,0,3.12,33,12,
18/11/2017,0,5.28,34,9,
19/11/2017,0,1.77,24,12,
20/11/2017,0,3.35,31,14,
21/11/2017,0,3.85,33,11.5,
22/11/2017,0,3.58,26,11,
23/11/2017,0,2.22,26,6,
24/11/2017,0,4.23,29,5,
25/11/2017,0,4.61,32,6,
26/11/2017,0,4.18,28,8,
27/11/2017,0,3.52,28,9,
28/11/2017,0,3.53,31,8,
29/11/2017,0,3.54,28,8,
30/11/2017,0,3.7,28,10,
1/12/2017,0,4.43,28,8,
2/12/2017,0,3.25,28,8,
3/12/2017,0,3.55,30,12,
4/12/2017,0,3.7,33,11,
5/12/2017,0,3.65,33,11,
6/12/2017,0,3.4,30,12,
7/12/2017,0,3.54,30,12,
8/12/2017,0,3.53,18,10,
9/12/2017,0,3.18,22,5.5,
10/12/2017,0,3,21,2,
11/12/2017,0,3.03,22,1.5,
12/12/2017,0,3.22,25,1,
13/12/2017,0,2.85,28,3,
14/12/2017,0,2.69,29,4,
15/12/2017,0,2.81,23,7.5,
16/12/2017,0,2.21,26,8,
17/12/2017,0,2.59,30,9.5,
18/12/2017,0,3.88,29,10,
19/12/2017,0,2.87,31,11,
20/12/2017,0,2.5,33,12,
21/12/2017,0,3.85,34,11,
22/12/2017,0,3.39,33,12,
23/12/2017,0,2.84,26,12,
24/12/2017,0,3.91,31.5,12,
25/12/2017,0,2.96,29,12,
26/12/2017,0,3.38,32,9.5,
27/12/2017,0,2.92,26,9,
28/12/2017,0,2.97,28,9,
29/12/2017,0,2.96,28,13,
30/12/2017,0,2.9,29,9,
31/12/2017,0,3.1,31,8,
1/1/2018,0,2.99,23,8,
2/1/2018,0,2.39,23,9.5,
3/1/2018,0,1.54,15,10,
4/1/2018,0,2.53,23,8,
5/1/2018,0,3.44,28,10,
6/1/2018,0,2.9,26,8,
7/1/2018,0,3.31,30,6,
8/1/2018,0,3.4,26,7,
9/1/2018,0,3.75,30,8,
10/1/2018,0,3.83,33,7,
11/1/2018,0,4.57,34,6,
12/1/2018,0,4.1,25,10,
